index,Input,Sentiment,anger,fear,joy,love,sadness,surprise,connotation
15829,i stopped taking the prescribed antidepressants months ago without bad feelings there good feelings have no distinction from the norm,joy,0,0,1,0,0,0,1
12877,i received a wt txl and sage that i bought for what i feel is a terrific price from one of the esteemed members at the ultralight fly fishing forum,joy,0,0,1,0,0,0,1
4767,i think back through jesus many miracles it feels like he takes each case individually and heals them in a way that will be the most loving and helpful to them,love,0,0,0,1,0,0,1
79,i feel angered and firey,anger,1,0,0,0,0,0,0
9783,im not crossing things off ever growing to do list i feel like i keep making stupid silly mistakes in all areas of my life amp im just tired,sadness,0,0,0,0,1,0,0
14041,i felt the bubbling feeling and pretty soon i was at my peek and climaxed on her hands and her cute little dress,joy,0,0,1,0,0,0,1
10848,i walked out feeling so assured that this could really happen,joy,0,0,1,0,0,0,1
8623,i feel like youre ashamed to be seen with me in public because im bigger than you,sadness,0,0,0,0,1,0,0
7942,i feel all ecstatic every time i see the new old opening credits on one tree hill a href http twitter,joy,0,0,1,0,0,0,1
2757,i was feeling energetic and strong,joy,0,0,1,0,0,0,1
4,i can have for a treat or if i am feeling festive,joy,0,0,1,0,0,0,1
12321,i also feel i do not deserve anyones sympathy or help or caring because i do not feel worthy of anything,love,0,0,0,1,0,0,1
8684,i am feeling a little more confident i haven t totally lost my mojo but time is running out,joy,0,0,1,0,0,0,1
10469,i feel so privileged and yet so powerful,joy,0,0,1,0,0,0,1
10023,i feel like theres a dangerous chance that im pulling a don quixote on this blinding rushing at the windmill that is my eventual marriage or future child,anger,1,0,0,0,0,0,0
2760,im feeling slightly optimistic,joy,0,0,1,0,0,0,1
1870,i slowly realized that even the next day when the six hour effects had worn off i was feeling more energetic and could concentrate working through emotional crap better,joy,0,0,1,0,0,0,1
8899,i will still feel insecure,fear,0,1,0,0,0,0,0
1794,i just love the polar bear in the back ground feeling a little camera shy at the moment,fear,0,1,0,0,0,0,0
623,i can have such a faith because i believe that there are people who have left feeling dismayed and disappointed in a god who did no miracles in their lives,sadness,0,0,0,0,1,0,0
5491,i do i hold onto them i look into their eyes and breath them in and i feel immensely deeply thankful,joy,0,0,1,0,0,0,1
902,the funeral of a friend who was killed in a car accident she was of my own age,sadness,0,0,0,0,1,0,0
1539,when my beloved grandfather died,sadness,0,0,0,0,1,0,0
1436,i just feel extremely stressed because everything is happening so fast i cant manage to get my head around it,sadness,0,0,0,0,1,0,0
354,i could just take my beliefs and feelings and lock them in a safe somewhere until i get my human life squared away i and just about everyone i know would be a lot happier or perhaps not,joy,0,0,1,0,0,0,1
10716,im in your arms i feel safe,joy,0,0,1,0,0,0,1
7651,i always feel horny nowadays,love,0,0,0,1,0,0,1
6794,i was left feeling slightly intimidated and overwhelmed,fear,0,1,0,0,0,0,0
857,i is desperate for kareena akshay kumar will play a double role in flash forward minissha says i still feel today amisha patel in a glamorous avtaar,joy,0,0,1,0,0,0,1
5678,im a creature of habit and major life changes always leave me feeling sort of dazed confused and occasionally sad and grumpy,surprise,0,0,0,0,0,1,1
294,i feel rude taking pictures of them,anger,1,0,0,0,0,0,0
4150,earth crake,fear,0,1,0,0,0,0,0
170,i want to feel valued i do and appreciated i do and know the people who love me arent going anywhere even if the nature of the relationship changes,joy,0,0,1,0,0,0,1
12093,i feel that if you love cute little things and your budget allows you and you buy this you won t regret buying it as it s just too cute,joy,0,0,1,0,0,0,1
12906,i was feeling paranoid tonight so i had to check my blog stats,fear,0,1,0,0,0,0,0
2998,i see my favorite person suffer and there is nothing i can do to take the pain away i feel useless,sadness,0,0,0,0,1,0,0
10702,i do feel bad,sadness,0,0,0,0,1,0,0
11116,i even go further these subjects are not interesting to me in anyway because i m relating to them personally some example will be used with imaginary names to protect friend and family identity s please do not feel offended if u see your name,anger,1,0,0,0,0,0,0
8698,a girl entered in the division where i work and greeted everybody but not me,anger,1,0,0,0,0,0,0
14548,i feel like i have to pay a fee for my broke heart,sadness,0,0,0,0,1,0,0
7795,i feel that a lot of my life i live in a delicate balance of clean and utter mess,love,0,0,0,1,0,0,1
8063,i feel like i didnt need to grasp onto something comfortable that i was capable of trying something new,joy,0,0,1,0,0,0,1
531,i feel like i am not accepted here i and bucking this force that is coming from all quarters that tells me that something is wrong with me if i am not married with children,joy,0,0,1,0,0,0,1
931,i can feel some kind of acceptance in the song which is why i gave the photo a kind of ecstatic ascension to a higher level of conscience aesthetic like a rapture of sort,joy,0,0,1,0,0,0,1
9076,i guess i feel charming and uber comfortable and i feel like a lady,joy,0,0,1,0,0,0,1
796,i told him well that just makes me feel really unimportant that you cant make the effort to get it straight,sadness,0,0,0,0,1,0,0
3384,i feel quite jolly in spite of the heat and the lack of commercialism,joy,0,0,1,0,0,0,1
9409,i feel terribly unkind to say it span style font size,anger,1,0,0,0,0,0,0
12809,i feel like a heartless and feelingless i know don t have this word daughter teenager,anger,1,0,0,0,0,0,0
3351,i won t even go in stores because i feel so unwelcome,sadness,0,0,0,0,1,0,0
1503,i was willing to be honest with myself and put a name to what i was feeling i was shocked,surprise,0,0,0,0,0,1,1
760,i am definitely feeling a bit melancholy but ill save the reflections for tomorrow,sadness,0,0,0,0,1,0,0
1850,i also get to feel proud of my weight loss which when completed in a few months time i will have lost around kg which is approx pounds,joy,0,0,1,0,0,0,1
10046,i actually feel lame because its such a much lighter workout than the px but im able to push harder and i dont dread it so much,sadness,0,0,0,0,1,0,0
13751,i feel appreciative of everything,joy,0,0,1,0,0,0,1
6452,i feel my repressed emotions surfacing im glad for the solace i can seek in my writing,sadness,0,0,0,0,1,0,0
11747,ive moved to northern saskatchewan i feel truly victimized,sadness,0,0,0,0,1,0,0
9192,im going to feel fabulous and amazing and healthy,joy,0,0,1,0,0,0,1
2674,i hi tech color club holiday splendor sally hansen cha ching kiss silver glitter i was feeling a little festive tonight so i decided to,joy,0,0,1,0,0,0,1
5148,i never thought i could feel thankful for such an awful thing but i am for making me stronger even as my husband gets weaker,joy,0,0,1,0,0,0,1
3899,i can totally sympathize with everyone here who doesn t speak native english as i feel like a brain damaged five year old whenever i try to speak japanese for any length of time,sadness,0,0,0,0,1,0,0
6207,im not sure why i even bothered to open this website let alone this feature but as expected its left me feeling boring poor and,sadness,0,0,0,0,1,0,0
6166,i need nine hours but it s true and if i get less even seven hours which is supposed to be the norm and which some people consider a lot i feel grumpy unhappy and seriously unmotivated,anger,1,0,0,0,0,0,0
2225,i need to feel like im accepted and that i matter and that im loved,love,0,0,0,1,0,0,1
707,im feeling pretty resentful,anger,1,0,0,0,0,0,0
4650,i was taken by sentimental feelings for the characters and distressed by their destinies,fear,0,1,0,0,0,0,0
8902,i got a haircut today so yes i feel handsome,joy,0,0,1,0,0,0,1
181,i will enclose her verses on her could not weigh much more thinking and feeling curious to hear the odd couple,surprise,0,0,0,0,0,1,1
376,i suppose if one was feeling generous one could say i was stressed by the elevator ride,joy,0,0,1,0,0,0,1
2534,i would have smiled except i was starting to feel like any more uptight comments and my jaw would fall right out of my head,fear,0,1,0,0,0,0,0
7919,i feel like were getting married again it was so romantic and fun,love,0,0,0,1,0,0,1
5655,at a certain situation i felt myself neglected and undeservedly harmed,anger,1,0,0,0,0,0,0
484,i feel i was so innocent to have only one dream to fill my brain and to be crazy about it,joy,0,0,1,0,0,0,1
5327,i hate feeling that im so indecisive,fear,0,1,0,0,0,0,0
2786,i feel i am really a cute pirate girl than the somewhat cute landlubber man that i sort of am,joy,0,0,1,0,0,0,1
14137,im sure the bundle guys are feeling pretty generous this time of year,love,0,0,0,1,0,0,1
4402,i mean i already did of course but i feel more glamourous naked now,joy,0,0,1,0,0,0,1
661,i cause extreme worry and distress ground to remember fondly you forever mary prepares to feel unfortunate time eventuallythe intense emotion have sexual lovein condescend to come she by hand puts out strength wu mouth dont let oneself cry out,sadness,0,0,0,0,1,0,0
1906,i am much lighter now i feel extremely passionate about myself and my life yes me i do,love,0,0,0,1,0,0,1
1192,i was feeling sorry for myself why me,sadness,0,0,0,0,1,0,0
5679,i wrote it feels slightly strange starting to write this about cambodia as i sit in lax airport waiting to bi,fear,0,1,0,0,0,0,0
10970,im feeling slightly intimidated,fear,0,1,0,0,0,0,0
3408,i feel like todays sweet treat would be something served at the north pole,joy,0,0,1,0,0,0,1
1797,i am feeling very shaky,fear,0,1,0,0,0,0,0
13798,i didnt feel insulted though,anger,1,0,0,0,0,0,0
7730,i headed there fully expecting them to have been sold out ages ago and that i would find myself staggering back upstairs without them feeling all bitter twisted and disappointed but at least with some of the allocated pennies still lurking in my own bank account,anger,1,0,0,0,0,0,0
3862,i feel every part of me agitated by the reality of the kingdom walk the talk,anger,1,0,0,0,0,0,0
10354,i can t speak for anyone else but these activities have also helped me go from simply being okay with certain coworkers to feeling friendly towards them,joy,0,0,1,0,0,0,1
8509,i really thought that after we had her i would stop feeling pained when i heard about other people getting pregnant,sadness,0,0,0,0,1,0,0
4207,i do not feel that i could ever harm an innocent girl in such a way never have i imagined such dire consequences for not doing so,joy,0,0,1,0,0,0,1
13242,im so excited for you to try my mineral makeup starter kit and feel more gorgeous more beautiful and more confident than youve ever felt before that im willing to give you such an incredible deal,joy,0,0,1,0,0,0,1
11369,i continue without alva and noe but tell her that ill be out on the course as long as she is and after awhile i try running and even that feels ok,joy,0,0,1,0,0,0,1
